"","Site_ID","GS","pTE_psi_to_ET","plag_psi_to_ET","aggTE_psi_to_ET","mem1_psi_to_ET","mem2_psi_to_ET","mem3_psi_to_ET","mem4_psi_to_ET","mem5_psi_to_ET","pTE_VPD_to_ET","plag_VPD_to_ET","aggTE_VPD_to_ET","mem1_VPD_to_ET","mem2_VPD_to_ET","mem3_VPD_to_ET","mem4_VPD_to_ET","mem5_VPD_to_ET","pTE_TA_to_ET","plag_TA_to_ET","aggTE_TA_to_ET","mem1_TA_to_ET","mem2_TA_to_ET","mem3_TA_to_ET","mem4_TA_to_ET","mem5_TA_to_ET","pTE_ET_to_psi","plag_ET_to_psi","aggTE_ET_to_psi","mem1_ET_to_psi","mem2_ET_to_psi","mem3_ET_to_psi","mem4_ET_to_psi","mem5_ET_to_psi","pTE_VPD_to_psi","plag_VPD_to_psi","aggTE_VPD_to_psi","mem1_VPD_to_psi","mem2_VPD_to_psi","mem3_VPD_to_psi","mem4_VPD_to_psi","mem5_VPD_to_psi","pTE_TA_to_psi","plag_TA_to_psi","aggTE_TA_to_psi","mem1_TA_to_psi","mem2_TA_to_psi","mem3_TA_to_psi","mem4_TA_to_psi","mem5_TA_to_psi","pTE_ET_to_VPD","plag_ET_to_VPD","aggTE_ET_to_VPD","mem1_ET_to_VPD","mem2_ET_to_VPD","mem3_ET_to_VPD","mem4_ET_to_VPD","mem5_ET_to_VPD","pTE_psi_to_VPD","plag_psi_to_VPD","aggTE_psi_to_VPD","mem1_psi_to_VPD","mem2_psi_to_VPD","mem3_psi_to_VPD","mem4_psi_to_VPD","mem5_psi_to_VPD","pTE_TA_to_VPD","plag_TA_to_VPD","aggTE_TA_to_VPD","mem1_TA_to_VPD","mem2_TA_to_VPD","mem3_TA_to_VPD","mem4_TA_to_VPD","mem5_TA_to_VPD","pTE_ET_to_TA","plag_ET_to_TA","aggTE_ET_to_TA","mem1_ET_to_TA","mem2_ET_to_TA","mem3_ET_to_TA","mem4_ET_to_TA","mem5_ET_to_TA","pTE_psi_to_TA","plag_psi_to_TA","aggTE_psi_to_TA","mem1_psi_to_TA","mem2_psi_to_TA","mem3_psi_to_TA","mem4_psi_to_TA","mem5_psi_to_TA","pTE_VPD_to_TA","plag_VPD_to_TA","aggTE_VPD_to_TA","mem1_VPD_to_TA","mem2_VPD_to_TA","mem3_VPD_to_TA","mem4_VPD_to_TA","mem5_VPD_to_TA"
"285","US-Rwf","NGS",NA,NA,NA,NA,NA,NA,NA,NA,2.74331201835685,0,22.2798431915353,72,73,72,72,72,2.41846895742716,0,19.8865511473786,72,73,72,72,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.29778880287788,0,17.96493949267,72,73,72,72,72,NA,NA,NA,NA,NA,NA,NA,NA,28.0479269388951,0,45.6011100608044,72,73,72,72,72,1.83372925503178,0,11.7144541238449,8,8,8,64,8,NA,NA,NA,NA,NA,NA,NA,NA,24.7723198161094,0,40.4262969187583,72,73,72,72,72
"286","US-Rws","FT",0.554353788193787,2,10.2799351939473,72,73,72,72,72,2.77018940455443,0,16.6409039576799,72,73,72,72,72,3.26119523206319,0,17.8684501162795,72,73,72,72,72,0.752310083119165,3,14.392821696198,72,73,72,72,72,0.661269522233744,1,14.0754004694689,72,73,72,72,72,0.859567181621936,0,15.9967227221608,72,73,72,72,72,2.36251270815,0,12.993526822422,59,59,59,70,59,0.332402587633732,0,5.51312354209947,3,3,3,57,3,32.9843028745991,0,45.4152333793986,72,73,72,72,72,2.33491046249537,0,11.8157103612202,34,34,34,62,34,0.411803729913327,0,5.98026390876671,4,4,4,57,4,28.185013910876,0,38.7552971713045,64,64,64,71,64
"287","US-Rws","GS",1.12193887959121,23,22.0943539348921,72,73,72,72,72,3.6920254011819,0,26.8746526313304,72,73,72,72,72,4.68354150987966,0,31.6662161134486,72,73,72,72,72,1.13047692535105,1,21.2210120639416,72,73,72,72,72,0.910189198035064,1,18.3624350141447,72,73,72,72,72,1.07741565026461,1,20.6676745648734,72,73,72,72,72,3.33994966034503,0,20.8752423298026,9,9,9,66,9,0.720321141477397,0,10.6637776736823,4,4,4,56,4,35.5003341110068,0,56.4509584394157,1,1,1,71,1,3.56182181161131,0,15.6907646176698,11,11,11,43,11,0.754269724592305,0,9.39366743129889,8,8,8,40,8,31.2102945981959,0,49.4522554785733,1,1,1,61,1
"288","US-Rws","NGS",0.697869236023281,1,14.6291119385794,36,36,35,70,36,2.47615353276306,0,21.0834442594869,72,73,72,72,72,2.82566634486564,0,21.2304079725983,72,73,72,72,72,1.21195627999553,2,23.7968529281503,72,73,72,72,72,0.929779922514423,9,19.9825355587527,72,73,72,72,72,1.22370892593374,0,24.7403942010193,72,73,72,72,72,2.39802353901572,0,19.5356447235351,72,73,72,72,72,0.464626445720564,23,1.80889417952083,1,1,1,13,24,31.1244119109662,0,50.9140764024291,72,73,72,72,72,2.35564508344846,0,16.6996598770979,30,30,30,69,30,0.602988922730589,0,8.70073343895568,3,3,3,57,3,25.9204105112833,0,41.6989307470477,72,73,72,72,72
"289","US-Seg","FT",NA,NA,NA,NA,NA,NA,NA,NA,1.49820783610052,0,18.254716845855,72,73,72,72,72,1.04553649619258,0,12.1565861972505,72,73,72,72,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.36595748264997,0,13.0285610022765,72,73,72,72,72,NA,NA,NA,NA,NA,NA,NA,NA,29.7412954459526,0,39.4244695054943,72,73,72,72,72,0.73930188016883,0,7.54312749712589,72,73,72,72,72,NA,NA,NA,NA,NA,NA,NA,NA,22.7038941741476,0,29.972030777025,33,33,33,71,33
"290","US-Seg","GS",NA,NA,NA,NA,NA,NA,NA,NA,1.60658369958651,0,19.348403715331,72,73,72,72,72,1.24498602874027,1,16.0501833842051,72,73,72,72,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.44153628645103,0,13.7333538016035,40,40,40,71,40,NA,NA,NA,NA,NA,NA,NA,NA,33.3697039782089,0,44.720637154428,72,73,72,72,72,0.877903808215775,0,9.92979049171213,72,73,72,72,72,NA,NA,NA,NA,NA,NA,NA,NA,27.8624314568092,0,37.622110488481,30,30,30,70,30
"291","US-Seg","NGS",NA,NA,NA,NA,NA,NA,NA,NA,1.85427901462985,0,23.6950881646891,72,73,72,72,72,1.51727544721082,0,23.2893255705414,72,73,72,72,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.35140109082261,0,13.8639222671452,17,17,17,68,17,NA,NA,NA,NA,NA,NA,NA,NA,29.4842092878177,0,49.9262415447882,72,73,72,72,72,1.12063292252823,0,8.2937896831602,4,4,4,43,4,NA,NA,NA,NA,NA,NA,NA,NA,26.854736727276,0,44.8340710905279,69,69,69,71,69
"292","US-Ses","FT",NA,NA,NA,NA,NA,NA,NA,NA,1.79024544526918,1,24.265159380278,72,73,72,72,72,1.04567818721536,1,13.7654715114966,72,73,72,72,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.40792110399656,0,15.929385858725,72,73,72,72,72,NA,NA,NA,NA,NA,NA,NA,NA,29.8217901618806,0,38.5583549668729,72,73,72,72,72,0.776981065597539,0,8.37178515103335,72,73,72,72,72,NA,NA,NA,NA,NA,NA,NA,NA,23.9892345458326,0,31.247612191371,72,73,72,72,72
"293","US-Ses","GS",NA,NA,NA,NA,NA,NA,NA,NA,1.7911694411381,1,22.7991567083707,72,73,72,72,72,1.27808380940521,1,15.9902288493468,72,73,72,72,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.42180219978383,0,15.2639936181045,66,66,66,71,66,NA,NA,NA,NA,NA,NA,NA,NA,33.2480630348081,0,43.4570500048144,72,73,72,72,72,0.883912748504225,0,9.95782620156248,72,73,72,72,72,NA,NA,NA,NA,NA,NA,NA,NA,28.4596968536079,0,37.5574577442772,72,73,72,72,72
"294","US-Ses","NGS",NA,NA,NA,NA,NA,NA,NA,NA,2.26092091350687,0,33.4065255906961,72,73,72,72,72,1.67226741628158,0,30.5498586130625,72,73,72,72,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.64015147862025,0,19.8322317558936,15,15,15,70,15,NA,NA,NA,NA,NA,NA,NA,NA,27.1830799518523,0,48.9685818459927,72,73,72,72,72,1.26545847705763,0,18.0137844689659,7,7,7,66,7,NA,NA,NA,NA,NA,NA,NA,NA,26.1967212162341,0,47.7620575051424,72,73,72,72,72
"295","US-Sne","FT",NA,NA,NA,NA,NA,NA,NA,NA,3.18282219370687,0,28.223685448123,59,59,59,71,59,1.49766619243179,0,20.1070601613573,56,56,56,69,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.26371070189549,0,29.975021668318,72,73,72,72,72,NA,NA,NA,NA,NA,NA,NA,NA,24.633297005973,0,47.0991465993871,66,66,66,71,66,1.3071632824721,0,18.212959401239,30,30,30,66,30,NA,NA,NA,NA,NA,NA,NA,NA,20.6731499243038,0,39.9451297818483,72,73,72,72,72
"296","US-Sne","GS",NA,NA,NA,NA,NA,NA,NA,NA,5.4538036190046,0,55.0514705025908,9,9,9,57,9,3.67755598378841,0,33.9881515984108,8,8,8,37,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.28250827612349,0,66.3448299032867,13,13,13,65,13,NA,NA,NA,NA,NA,NA,NA,NA,26.1180954792032,0,77.4948855006965,1,1,1,51,1,3.69720000911781,0,17.3465550769875,3,3,3,19,3,NA,NA,NA,NA,NA,NA,NA,NA,22.9718850349436,0,64.7540836102592,1,1,1,38,1
"297","US-Sne","NGS",NA,NA,NA,NA,NA,NA,NA,NA,3.66444934018933,0,35.2634187263923,72,73,72,72,72,1.70161230793312,0,23.9324967071828,13,13,13,69,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.69782994262823,0,37.2937774596703,72,73,72,72,72,NA,NA,NA,NA,NA,NA,NA,NA,24.7214111174773,0,51.3741045224547,72,73,72,72,72,1.48230503130587,0,22.1270383697443,30,30,30,65,30,NA,NA,NA,NA,NA,NA,NA,NA,20.4377121904087,0,43.129971938288,72,73,72,72,72
"298","US-Snf","FT",0.841295716848674,0,1.5558293089507,1,1,1,17,1,6.32977361953651,0,52.609153532171,72,73,72,72,72,4.56299405809578,0,44.4065029867109,72,73,72,72,72,3.36966801559061,21,63.9706024106924,72,73,72,72,72,3.77329138153378,20,72.2835370797522,72,73,72,72,72,4.16769162802435,6,89.8044249448783,72,73,72,72,72,6.45656282103346,0,52.3132127223024,65,65,65,71,65,0.730442884899207,3,2.12969335523289,0,3,3,7,6,25.1759527415179,0,67.1685016750669,72,73,72,72,72,3.94766065982585,0,35.3231153457717,17,17,17,68,17,0.820422843368589,9,11.8051566547966,1,12,9,44,18,21.1505381023936,0,57.0898378771781,72,73,72,72,72
"299","US-Snf","GS",3.25790099545811,3,37.0246082008609,10,10,7,35,10,9.37456764751668,0,85.1672660738519,8,8,8,45,8,8.67938649682253,0,115.524514238579,11,11,11,65,11,7.80576461060149,18,111.489170125329,72,73,72,72,72,6.30815742834759,15,119.134565929152,12,22,20,70,35,7.65493806461822,2,159.241028515709,72,73,72,72,72,8.82990458606206,0,78.6714336643638,11,11,11,43,11,NA,NA,NA,NA,NA,NA,NA,NA,27.764857357888,0,124.575812155309,1,1,1,57,1,7.53538695056858,0,29.3344636527736,3,3,3,16,3,NA,NA,NA,NA,NA,NA,NA,NA,23.6975647710456,0,68.9174950083277,1,1,1,36,1
"300","US-Snf","NGS",1.13607050962807,0,14.7592918292345,2,2,2,46,2,6.90383248543891,0,63.1624969490176,35,35,35,71,35,4.48635341044054,0,51.0686849573465,72,73,72,72,72,1.72746499997897,2,27.7067876477617,3,3,1,57,3,2.08459227041107,0,37.0759073375547,4,4,4,68,4,2.45856527066622,0,44.8920569653062,72,73,72,72,72,6.96693750968855,0,60.0945979841597,15,15,15,68,15,1.21909191689543,0,15.2819859871839,6,6,6,33,6,24.9858966855761,0,76.0108595652336,72,73,72,72,72,3.96977642238532,0,42.717509061848,25,25,25,70,25,1.18260235731365,0,22.7266471832044,20,20,20,62,20,21.4135829351213,0,65.9223052697586,72,73,72,72,72
"301","US-SP1","FT",0.570391839539777,0,11.496407942804,72,73,72,72,72,4.18193330535178,0,29.9931571876105,72,73,72,72,72,2.50456642882012,0,15.8384989174029,64,64,64,71,64,2.56072193776992,0,44.1788708043528,72,73,72,72,72,2.55373776785161,0,38.9244372854694,72,73,72,72,72,2.89218978190497,0,40.1421639681573,72,73,72,72,72,3.54452633350431,0,26.3174435914253,72,73,72,72,72,0.569053552907626,0,8.96709035230686,12,12,12,67,12,18.8810923898743,0,30.8468323174827,72,73,72,72,72,1.95772065270888,0,14.8519100824425,72,73,72,72,72,0.755018227954759,0,10.5840089740111,72,73,72,72,72,18.2706499365419,0,31.641518194655,72,73,72,72,72
"302","US-SP1","GS",0.627917021479137,20,13.0947150913213,72,73,72,72,72,4.41034230968405,0,34.9609364651249,72,73,72,72,72,3.16746618460384,0,20.5267268301175,40,40,40,70,40,3.87305898490191,4,74.6959392422754,72,73,72,72,72,3.62903723675507,0,64.01682029857,72,73,72,72,72,4.10123082179812,0,62.3539947969958,72,73,72,72,72,3.86721778983634,0,31.8710887240932,72,73,72,72,72,0.615295239734253,0,5.65924588453748,5,5,5,34,5,23.3021761435407,0,39.1123062784292,72,73,72,72,72,2.57849398582461,0,20.0052822561764,72,73,72,72,72,0.697345341945614,0,7.56210454893576,6,6,6,48,6,23.5609422675716,0,40.9765578871151,72,73,72,72,72
"303","US-SP1","NGS",1.21971749874899,0,23.6678586537681,72,73,72,72,72,3.27966990294549,0,32.2783779653319,72,73,72,72,72,2.24847596650883,0,24.2515000580233,72,73,72,72,72,2.20410583467421,1,39.7890149392905,72,73,72,72,72,2.28329271318071,1,44.8535212381634,72,73,72,72,72,2.31779216752785,1,46.8085037167168,72,73,72,72,72,2.30796936836852,0,23.484039210575,72,73,72,72,72,1.09857734719306,21,23.4246090893859,72,73,72,72,72,11.9130841443316,0,30.2346565902834,72,73,72,72,72,1.49597403333957,0,18.5669746974887,72,73,72,72,72,1.42850088987543,21,28.8535830818151,72,73,72,72,72,12.3046510937214,0,32.2910827688897,72,73,72,72,72
"304","US-SRC","FT",1.66099596791375,20,31.4845032062172,72,73,72,72,72,3.02186979113349,0,39.7341329213423,72,73,72,72,72,2.6544083422341,0,31.9580527469125,72,73,72,72,72,3.51546720716782,0,61.9873101093757,72,73,72,72,72,2.8687872809662,1,50.0518934895741,72,73,72,72,72,4.11056585246648,0,45.8457358075046,72,73,72,72,72,2.37445802257309,0,30.0594116362868,72,73,72,72,72,0.993729378784875,0,15.5110302988898,72,73,72,72,72,18.2105864461729,0,38.1743102762413,72,73,72,72,72,1.61313435452863,0,17.4709016322769,72,73,72,72,72,1.02873548731762,0,11.4764951425978,36,36,36,62,36,15.7725031094222,0,32.1465399306278,59,59,59,71,59
"305","US-SRC","GS",2.00270714665333,20,35.9856428970793,72,73,72,72,72,3.2385982002814,0,46.8616833049638,72,73,72,72,72,3.50431106884062,0,44.905859179291,72,73,72,72,72,5.94231842512017,3,108.026408502031,72,73,72,72,72,5.44173187410976,0,90.1250385993177,72,73,72,72,72,7.88190502254086,0,78.9338856387611,72,73,72,72,72,2.83169914695572,0,37.2772667542513,72,73,72,72,72,1.29193843438358,0,20.9713229732913,72,73,72,72,72,21.2851899458936,0,51.5157554322378,72,73,72,72,72,2.5612057914545,0,29.1143931418356,72,73,72,72,72,1.48007816086632,0,14.3359950573856,12,12,12,60,12,19.0494805440098,0,45.3282778157896,29,29,29,68,29
"306","US-SRC","NGS",1.81807122074224,7,35.2097086952181,72,73,72,72,72,3.85030126114923,0,49.2233785607957,72,73,72,72,72,2.82688138545131,0,45.824738000672,72,73,72,72,72,1.84287651967904,2,37.7565104543177,72,73,72,72,72,1.95744969969089,0,37.3027036204527,72,73,72,72,72,3.06710393188775,1,38.0524172247968,72,73,72,72,72,3.16077037335097,0,39.3195616239205,58,58,58,70,58,1.11172685327908,7,21.0135521623157,14,14,7,63,14,17.7043389223359,0,56.7166228729823,68,68,68,71,68,1.97849578779174,0,22.3755289860554,8,8,8,53,8,1.3323242716955,0,15.2801068843451,11,11,11,38,11,14.3829185485246,0,32.7510295991313,5,5,5,49,5
"307","US-SRG","FT",1.24727361145523,1,19.7058887451922,72,73,72,72,72,4.42818440143999,0,29.7060222327189,72,73,72,72,72,3.43157732060958,0,18.2190687920594,72,73,72,72,72,3.61521626736509,1,46.2017346392968,72,73,72,72,72,4.26199291264582,0,36.8609717852854,72,73,72,72,72,4.53405822553098,0,31.7284547629669,72,73,72,72,72,3.38810083240943,0,21.8130411402892,72,73,72,72,72,0.806215959960419,0,9.43329037198321,72,73,72,72,72,38.9331455991659,0,48.4417690219045,72,73,72,72,72,1.99808957648278,0,10.4990258794032,72,73,72,72,72,0.6704218725419,0,6.62369378103672,59,59,59,71,59,31.7445862378316,0,39.9606573412643,72,73,72,72,72
"308","US-SRG","GS",1.75284537532924,1,25.1343115229278,72,73,72,72,72,4.76366052149118,0,29.905371998925,72,73,72,72,72,4.49835782302124,0,26.2778626638857,72,73,72,72,72,5.23216715345507,1,63.8793393411316,72,73,72,72,72,7.12152278572514,0,54.148527587145,72,73,72,72,72,8.18718321710164,0,53.4517103540942,72,73,72,72,72,3.91903405553003,0,22.6645877708806,38,38,38,71,38,1.42765488833499,0,13.2078298454859,72,73,72,72,72,45.7431346823908,0,60.3698989993409,1,1,1,71,1,3.3359800336519,0,18.818317145474,72,73,72,72,72,1.58402777516864,0,12.8002804637395,72,73,72,72,72,42.9266624096342,0,57.5048429255712,72,73,72,72,72
"309","US-SRG","NGS",0.724829587840919,0,10.7791713828043,72,73,72,72,72,2.70628508736808,0,19.4124417513499,72,73,72,72,72,2.45140496528186,0,19.2735789782574,72,73,72,72,72,1.84046417419269,0,25.1850579242105,72,73,72,72,72,1.824945274843,1,29.2445227410168,72,73,72,72,72,1.98658763897418,1,30.5358455374946,72,73,72,72,72,1.84217270554485,0,11.9671747012986,35,35,35,64,35,0.334163826518454,5,4.8665687759092,10,10,5,35,10,36.0244125182155,0,46.8101708776385,1,1,1,62,1,1.56163697004582,0,11.8383349401468,59,59,59,71,59,0.346253131938029,0,2.27028880710866,4,4,4,15,4,35.2479026205843,0,45.8076680073711,1,1,1,67,1
"310","US-SRM","FT",0.843398768388391,1,14.494811346739,72,73,72,72,72,3.49703951794067,0,24.7610532423557,72,73,72,72,72,2.4438243392824,0,13.919610077564,72,73,72,72,72,2.6961839312779,1,36.9355109472016,72,73,72,72,72,4.86874952537799,0,33.473427534947,72,73,72,72,72,4.7264485117372,0,27.4055490330209,72,73,72,72,72,3.12247329599111,0,21.0441098645441,72,73,72,72,72,0.920547462212305,0,9.0282463904661,72,73,72,72,72,38.8555156431164,0,47.6966845638616,72,73,72,72,72,1.53330143946544,0,8.61172728161021,72,73,72,72,72,0.709135990558702,0,5.793422560415,72,73,72,72,72,30.2677301711814,0,37.3769148801526,72,73,72,72,72
"311","US-SRM","GS",1.16412934180995,0,17.4894435790329,72,73,72,72,72,3.78737263972409,0,24.2916717173905,72,73,72,72,72,3.3427782203184,0,19.8857640503173,72,73,72,72,72,2.95557891256745,1,37.183605229859,72,73,72,72,72,5.55490404563729,0,36.9573698717939,72,73,72,72,72,5.82660170604725,0,34.5068887952569,72,73,72,72,72,3.36001333601507,0,20.3195370394788,72,73,72,72,72,1.46612182827218,0,11.587934024472,72,73,72,72,72,45.9074605902476,0,58.0098249511079,1,1,1,71,1,2.49081674327236,0,14.8230001566571,72,73,72,72,72,1.396680720502,0,9.99901524014459,33,33,33,71,33,42.0795446807635,0,53.8789661650296,72,73,72,72,72
"312","US-SRM","NGS",1.16681485635201,1,20.0032222780456,72,73,72,72,72,2.22707740517343,0,19.8924576648381,72,73,72,72,72,1.84458332131063,0,17.238874030755,72,73,72,72,72,2.25114297378126,0,34.8652685354914,72,73,72,72,72,2.21645708783375,1,31.6708304210108,72,73,72,72,72,2.24434068476792,1,32.5415407313515,72,73,72,72,72,1.53225460735726,0,12.5711065155544,72,73,72,72,72,0.438311479855769,0,8.04403135479044,65,65,65,71,65,35.7989847854104,0,46.796785430301,55,55,55,67,55,1.08648357759662,0,10.3311678432581,11,11,11,68,11,0.46569077586629,0,8.02475553572933,35,35,35,66,35,35.3459737107673,0,45.2428125277523,1,1,1,67,1
"313","US-SRS","FT",1.09475576289568,0,18.0105005947606,72,73,72,72,72,3.69697512047976,0,35.3127627852244,72,73,72,72,72,2.60283227421084,0,25.0164395436159,72,73,72,72,72,1.70884846001257,1,25.9604329493321,72,73,72,72,72,1.48728889984735,0,20.7868263496796,72,73,72,72,72,1.42393007916849,0,20.262406195498,72,73,72,72,72,2.84253241710821,0,26.5988529204008,72,73,72,72,72,0.795336768737855,0,11.4270219998491,36,36,36,71,36,37.1546818562886,0,52.4165957977957,72,73,72,72,72,1.51748245754118,0,14.6948543175056,72,73,72,72,72,0.675742815663691,0,9.42201248453784,34,34,34,64,34,30.638496395563,0,43.4346562221662,72,73,72,72,72
"314","US-SRS","GS",1.4679905182113,0,21.6233780541057,72,73,72,72,72,3.75320509560327,0,35.6333366298121,72,73,72,72,72,3.26308045051198,0,32.1719195626331,72,73,72,72,72,5.72861477892515,0,81.9074611537458,72,73,72,72,72,6.07939933232587,0,74.1434885416302,72,73,72,72,72,6.39275725625057,0,75.2287272211211,72,73,72,72,72,3.3024612539325,0,27.8667954014355,12,12,12,70,12,1.16243336256637,0,13.84366243115,10,10,10,58,10,43.2166014455759,0,63.9044790869842,1,1,1,71,1,2.51602533609168,0,23.4620493645852,72,73,72,72,72,1.08076114397411,0,13.4970423734142,14,14,14,58,14,40.1158452164786,0,59.563572810743,9,9,9,68,9
"315","US-SRS","NGS",1.42200175760245,0,25.2666104730487,72,73,72,72,72,3.14078582037418,0,41.6300873146069,72,73,72,72,72,2.80842087139379,0,40.8180381884515,72,73,72,72,72,2.10594761013549,1,31.4223711767085,72,73,72,72,72,1.65888701499084,2,34.9238696654317,72,73,72,72,72,1.74593353546709,3,34.7571553666512,72,73,72,72,72,1.6331796626573,0,18.4935804747602,16,16,16,68,16,0.710485059927919,4,8.77575600514014,2,4,3,28,7,32.8992254458896,0,55.037789023127,18,18,18,66,18,1.34922599016991,0,17.1407080551556,11,11,11,56,11,0.741917051243054,0,8.43389318869241,7,7,7,32,7,32.6449716710382,0,53.4366722554845,1,1,1,63,1
"316","US-SSH","FT",1.88858491147088,22,33.9392677061232,72,73,72,72,72,8.38578965792311,0,52.1757528449372,11,11,11,68,11,3.75130437076923,0,31.7546338648849,72,73,72,72,72,2.28647888696249,0,40.4376971635988,72,73,72,72,72,1.9466841473091,0,28.5087714658077,72,73,72,72,72,1.68667874642798,0,25.7426501599645,72,73,72,72,72,7.71449629089753,0,47.0506880891101,15,15,15,64,15,1.28514429162914,0,19.121049465422,62,62,62,71,62,16.7784373743687,0,40.3385189198561,72,73,72,72,72,2.24434854496549,0,20.6312202506962,72,73,72,72,72,0.901261448993776,0,6.44400476272514,6,6,6,27,6,11.8197160181504,0,30.0333187232674,72,73,72,72,72
"317","US-SSH","GS",2.26217618685191,0,25.3878233204663,6,6,6,45,6,9.70123485027277,0,66.9201989937304,63,63,63,71,63,5.71815487031404,0,44.2184273184281,9,9,9,59,9,5.74634524916009,3,100.470034769159,72,73,72,72,72,6.82463754623205,0,100.997927851159,72,73,72,72,72,8.08997519791536,0,110.64505839367,72,73,72,72,72,9.13015832190925,0,65.6796586616306,19,19,19,68,19,1.76901309675368,0,12.8257168925265,6,6,6,32,6,19.495589013453,0,55.3126953449838,63,63,63,71,63,4.00323633534705,0,34.0387577713997,15,15,15,60,15,1.81347184677754,0,8.47813104318215,5,5,5,17,5,16.7851185303124,0,46.5626018656652,16,16,16,66,16
"318","US-SSH","NGS",1.44923189793231,13,31.6700133842094,35,35,22,64,35,4.4161624589867,0,44.4581237969287,72,73,72,72,72,2.64713447576646,0,37.951028485103,72,73,72,72,72,1.70552682566384,1,31.6815510485243,19,19,18,71,19,1.31122495887279,1,28.0454072032467,72,73,72,72,72,1.68730957377153,0,31.8664402176622,72,73,72,72,72,3.98190928186189,0,33.8916979761964,16,16,16,64,16,0.957077340369919,0,9.6655548141653,2,2,2,47,2,15.8502875647027,0,45.8774119375362,72,73,72,72,72,1.82267225445563,0,18.886458972725,7,7,7,54,7,1.02300784231342,0,7.93748310049647,3,3,3,14,3,12.0594888097614,0,36.553321295741,72,73,72,72,72
"319","US-Syv","FT",0.784931970643054,22,16.1378596972759,72,73,72,72,72,5.39085174534832,0,50.7834209653401,72,73,72,72,72,2.72437210074288,0,14.3805706517956,72,73,72,72,72,1.42380465104289,1,26.9400797077051,72,73,72,72,72,1.93006417690073,0,29.1444150874328,72,73,72,72,72,1.25752791751203,0,13.7281863248761,72,73,72,72,72,5.17122543652806,0,54.3785748018492,72,73,72,72,72,1.0009690504078,0,18.3592481519435,72,73,72,72,72,15.6250121869557,0,30.1736963720391,72,73,72,72,72,2.1408448462305,0,13.5444591770378,72,73,72,72,72,0.382608627244255,0,5.11141941982012,32,32,32,69,32,12.6456154080863,0,29.5869445799491,72,73,72,72,72
"320","US-Syv","GS",0.601879240657666,18,13.3724505828086,72,73,72,72,72,4.48290058545539,0,30.2925936322916,64,64,64,71,64,4.06612002306807,0,20.6722636360383,31,31,31,69,31,2.53606962289336,1,55.767718658921,72,73,72,72,72,3.31640205708652,0,52.9497632116628,72,73,72,72,72,3.50880725418129,0,41.5403574385073,72,73,72,72,72,4.11368449537825,0,30.5613176410204,72,73,72,72,72,0.857781420060106,0,14.5753199463285,39,39,39,67,39,21.2843854640472,0,41.3940142779614,36,36,36,66,36,3.87097246417137,0,20.8846503993945,72,73,72,72,72,0.672645491611089,0,3.63027980567249,6,6,6,17,6,21.8647312565685,0,42.133584240736,13,13,13,68,13
"321","US-Syv","NGS",0.837303455492723,22,16.5610603507464,72,73,72,72,72,3.49960961027284,0,38.0388930483459,72,73,72,72,72,1.95699022803335,0,17.0017289494953,72,73,72,72,72,1.73025559362408,1,36.46794998304,72,73,72,72,72,2.27418240199427,1,42.8250725832887,72,73,72,72,72,1.66742132101298,0,25.5889589511428,72,73,72,72,72,3.26313336376312,0,36.3859261472487,72,73,72,72,72,1.06132368415967,0,22.0684012930664,72,73,72,72,72,12.7886965553165,0,32.97319899127,72,73,72,72,72,1.41406120113731,0,12.70334685892,72,73,72,72,72,0.467627415159134,0,7.30032231487799,72,73,72,72,72,9.38439669828512,0,26.3812783487479,72,73,72,72,72
